nroventa,fechaventa,idcliente,idproducto,idsucursal,tipopago,cantidad,precio,observacion
5153,2012-08-30 00:00:00.000,431,44,1,CR,3.0,71940.0,
5154,2012-09-09 00:00:00.000,217,27,4,CR,1.0,171000.0,
5155,2012-09-19 00:00:00.000,342,9,6,CR,2.0,279800.0,
5156,2012-09-25 00:00:00.000,287,7,4,CR,1.0,70000.0,
5157,2012-10-02 00:00:00.000,292,36,4,CR,1.0,359000.0,
5158,2012-10-09 00:00:00.000,327,4,8,CR,1.0,30900.0,
5159,2012-10-13 00:00:00.000,266,27,1,CR,4.0,684000.0,
5160,2012-10-14 00:00:00.000,292,19,4,CN,3.0,900000.0,
5161,2012-10-24 00:00:00.000,287,28,1,CN,4.0,760000.0,
5162,2012-10-31 00:00:00.000,442,27,10,CN,2.0,342000.0,
5163,2012-11-06 00:00:00.000,272,6,5,CN,2.0,110000.0,
5164,2012-11-17 00:00:00.000,339,17,3,CN,1.0,229000.0,
5165,2012-11-20 00:00:00.000,372,24,2,CN,2.0,301800.0,
5166,2012-11-28 00:00:00.000,433,12,3,CR,3.0,509700.0,
5167,2012-12-01 00:00:00.000,345,34,3,CR,3.0,597000.0,
5168,2000-02-04 00:00:00.000,459,41,10,CN,3.0,90000.0,
5172,2000-03-29 00:00:00.000,257,45,1,CN,4.0,131960.0,
5175,2000-04-23 00:00:00.000,294,14,8,CR,2.0,400000.0,
5181,2000-05-25 00:00:00.000,292,40,8,CN,4.0,83960.0,
5183,2000-06-05 00:00:00.000,221,39,1,CN,2.0,21980.0,
5184,2000-06-09 00:00:00.000,318,15,10,CN,4.0,760000.0,
5186,2000-06-18 00:00:00.000,443,4,8,CN,1.0,30900.0,
5198,2000-09-17 00:00:00.000,333,29,10,CN,3.0,630000.0,
5206,2000-11-03 00:00:00.000,433,26,1,CR,2.0,362000.0,
5209,2000-11-13 00:00:00.000,353,22,8,CN,2.0,200000.0,
5210,2000-11-23 00:00:00.000,287,12,8,CN,3.0,509700.0,
5212,2000-11-26 00:00:00.000,253,24,8,CN,2.0,301800.0,
5215,2000-12-20 00:00:00.000,294,3,8,CR,4.0,275600.0,
5219,2001-01-09 00:00:00.000,394,6,8,CR,3.0,165000.0,
5221,2001-01-09 00:00:00.000,263,7,8,CR,1.0,70000.0,
5230,2001-02-18 00:00:00.000,421,30,8,CR,4.0,960000.0,
5234,2001-03-10 00:00:00.000,462,39,10,CR,2.0,21980.0,
5235,2001-03-11 00:00:00.000,268,19,10,CR,1.0,300000.0,
5242,2001-04-29 00:00:00.000,2,34,8,CN,4.0,796000.0,
5252,2001-06-22 00:00:00.000,342,40,8,CN,1.0,20990.0,
5253,2001-06-23 00:00:00.000,329,25,1,CN,2.0,281800.0,
5262,2001-08-16 00:00:00.000,298,38,8,CR,2.0,9980.0,
5267,2001-09-18 00:00:00.000,439,38,8,CN,3.0,14970.0,
5269,2001-09-30 00:00:00.000,382,36,10,CN,3.0,1077000.0,
5272,2001-10-11 00:00:00.000,466,30,8,CR,3.0,720000.0,
5273,2001-10-18 00:00:00.000,3,10,1,CR,3.0,357000.0,
5278,2001-11-21 00:00:00.000,348,34,10,CR,2.0,398000.0,
5279,2001-11-23 00:00:00.000,466,18,1,CN,4.0,1036000.0,
5286,2001-12-27 00:00:00.000,215,4,8,CR,4.0,123600.0,
5289,2002-01-19 00:00:00.000,392,19,10,CR,3.0,900000.0,
5295,2002-02-11 00:00:00.000,372,5,1,CN,4.0,180000.0,
5298,2002-02-25 00:00:00.000,261,1,1,CN,4.0,159600.0,
5314,2002-05-12 00:00:00.000,359,44,10,CR,4.0,95920.0,
5315,2002-05-18 00:00:00.000,353,17,8,CR,3.0,687000.0,
5317,2002-06-01 00:00:00.000,353,21,10,CR,4.0,483600.0,
5322,2002-07-07 00:00:00.000,319,40,8,CN,2.0,41980.0,
5325,2002-07-23 00:00:00.000,319,23,8,CN,2.0,281800.0,
5329,2002-08-18 00:00:00.000,372,30,1,CR,3.0,720000.0,
5333,2002-09-09 00:00:00.000,433,25,8,CR,4.0,563600.0,
5347,2002-11-10 00:00:00.000,224,35,10,CR,2.0,438000.0,
5349,2002-11-23 00:00:00.000,253,11,1,CN,3.0,479700.0,
5351,2002-12-06 00:00:00.000,217,32,1,CN,2.0,518000.0,
5357,2003-01-26 00:00:00.000,206,11,1,CR,4.0,639600.0,
5358,2003-02-01 00:00:00.000,353,39,8,CR,3.0,32970.0,
5361,2003-02-16 00:00:00.000,433,31,8,CR,3.0,843000.0,
5366,2003-03-17 00:00:00.000,356,44,10,CN,3.0,71940.0,
5367,2003-03-22 00:00:00.000,294,44,8,CN,3.0,71940.0,
5372,2003-04-11 00:00:00.000,388,26,10,CR,4.0,724000.0,
5373,2003-04-16 00:00:00.000,323,34,10,CR,3.0,597000.0,
5377,2003-05-01 00:00:00.000,318,37,8,CN,4.0,1276000.0,
5386,2003-06-16 00:00:00.000,253,37,10,CR,4.0,1276000.0,
5390,2003-07-15 00:00:00.000,239,21,10,CR,3.0,362700.0,
5393,2003-08-08 00:00:00.000,287,20,1,CN,4.0,443600.0,
5394,2003-08-15 00:00:00.000,232,29,8,CN,1.0,210000.0,
5398,2003-09-12 00:00:00.000,386,39,10,CR,1.0,10990.0,
5406,2003-10-30 00:00:00.000,388,13,8,CN,4.0,639600.0,
5410,2003-11-16 00:00:00.000,232,1,10,CN,2.0,79800.0,
5412,2003-11-27 00:00:00.000,278,43,10,CR,1.0,13980.0,
5415,2003-12-14 00:00:00.000,215,35,1,CR,3.0,657000.0,
5416,2003-12-14 00:00:00.000,306,5,8,CR,1.0,45000.0,
5420,2004-01-07 00:00:00.000,263,6,1,CN,4.0,220000.0,
5421,2004-01-11 00:00:00.000,443,6,10,CN,1.0,55000.0,
5425,2004-01-28 00:00:00.000,369,32,10,CR,2.0,518000.0,
5426,2004-02-04 00:00:00.000,239,23,1,CR,2.0,281800.0,
5429,2004-02-17 00:00:00.000,466,4,1,CR,3.0,92700.0,
5431,2004-03-01 00:00:00.000,374,6,1,CR,3.0,165000.0,
5436,2004-03-31 00:00:00.000,345,34,8,CN,2.0,398000.0,
5439,2004-04-22 00:00:00.000,272,1,10,CR,3.0,119700.0,
5441,2004-04-25 00:00:00.000,392,1,10,CR,3.0,119700.0,
5451,2004-06-27 00:00:00.000,6,1,8,CN,2.0,79800.0,
5453,2004-06-29 00:00:00.000,462,4,10,CR,3.0,92700.0,
5456,2004-07-10 00:00:00.000,345,11,10,CR,2.0,319800.0,
5464,2004-08-04 00:00:00.000,391,24,8,CN,2.0,301800.0,
5470,2004-09-12 00:00:00.000,292,22,8,CR,3.0,300000.0,
5474,2004-10-01 00:00:00.000,423,32,1,CR,1.0,259000.0,
5476,2004-10-11 00:00:00.000,201,15,1,CN,4.0,760000.0,
5482,2004-11-15 00:00:00.000,459,2,8,CR,3.0,164700.0,
5499,2005-01-18 00:00:00.000,232,39,8,CR,4.0,43960.0,
5501,2005-01-23 00:00:00.000,313,13,8,CR,1.0,159900.0,
5504,2005-01-29 00:00:00.000,367,28,8,CN,4.0,760000.0,
5505,2005-02-08 00:00:00.000,288,42,8,CN,4.0,31920.0,
5511,2005-02-28 00:00:00.000,402,17,10,CR,3.0,687000.0,
5512,2005-02-28 00:00:00.000,217,13,8,CR,2.0,319800.0,
5520,2005-04-06 00:00:00.000,423,33,8,CN,1.0,189000.0,
5521,2005-04-15 00:00:00.000,205,17,10,CN,2.0,458000.0,
5522,2005-04-26 00:00:00.000,459,20,10,CN,1.0,110900.0,
5531,2005-06-28 00:00:00.000,292,38,1,CN,4.0,19960.0,
5534,2005-07-25 00:00:00.000,408,28,1,CN,2.0,380000.0,
5538,2005-08-12 00:00:00.000,345,6,10,CR,1.0,55000.0,
5543,2005-09-18 00:00:00.000,216,20,10,CR,3.0,332700.0,
5546,2005-10-12 00:00:00.000,268,43,10,CN,1.0,13980.0,
5547,2005-10-14 00:00:00.000,459,34,10,CN,3.0,597000.0,
5552,2005-10-25 00:00:00.000,391,19,8,CR,1.0,300000.0,
5553,2005-10-31 00:00:00.000,353,13,1,CR,3.0,479700.0,
5557,2005-11-18 00:00:00.000,222,12,10,CR,1.0,169900.0,
5558,2005-11-28 00:00:00.000,369,38,8,CR,3.0,14970.0,
5563,2005-12-25 00:00:00.000,453,15,10,CN,1.0,190000.0,
5572,2006-02-05 00:00:00.000,394,32,1,CR,2.0,518000.0,
5583,2006-04-21 00:00:00.000,359,28,1,CR,2.0,380000.0,
5587,2006-05-10 00:00:00.000,333,25,1,CN,4.0,563600.0,
5596,2006-07-11 00:00:00.000,217,4,10,CR,4.0,123600.0,
5605,2006-09-01 00:00:00.000,319,8,10,CN,3.0,389700.0,
5606,2006-09-07 00:00:00.000,276,11,8,CN,4.0,639600.0,
5607,2006-09-08 00:00:00.000,372,37,1,CR,4.0,1276000.0,
5612,2006-10-03 00:00:00.000,385,8,1,CR,1.0,129900.0,
5613,2006-10-10 00:00:00.000,382,5,8,CR,2.0,90000.0,
5615,2006-10-17 00:00:00.000,367,10,8,CN,3.0,357000.0,
5618,2006-11-01 00:00:00.000,276,23,8,CN,4.0,563600.0,
5621,2006-11-13 00:00:00.000,459,37,10,CR,1.0,319000.0,
5624,2006-12-03 00:00:00.000,372,19,10,CR,1.0,300000.0,
5628,2006-12-29 00:00:00.000,207,2,1,CR,4.0,219600.0,
5629,2007-01-02 00:00:00.000,372,29,1,CN,4.0,840000.0,
5630,2007-01-07 00:00:00.000,355,42,10,CN,4.0,31920.0,
5632,2007-01-24 00:00:00.000,401,2,1,CN,2.0,109800.0,
5635,2007-02-07 00:00:00.000,453,21,1,CR,3.0,362700.0,
5636,2007-02-14 00:00:00.000,261,9,1,CR,4.0,559600.0,
5637,2007-02-14 00:00:00.000,453,35,1,CR,3.0,657000.0,
5640,2007-03-02 00:00:00.000,350,18,10,CR,4.0,1036000.0,
5644,2007-03-25 00:00:00.000,203,17,1,CN,1.0,229000.0,
5649,2007-04-19 00:00:00.000,333,3,1,CR,1.0,68900.0,
5651,2007-05-05 00:00:00.000,292,25,1,CR,1.0,140900.0,
5653,2007-05-11 00:00:00.000,222,45,8,CR,1.0,32990.0,
5656,2007-05-22 00:00:00.000,442,8,1,CR,2.0,259800.0,
5659,2007-06-01 00:00:00.000,372,20,8,CN,4.0,443600.0,
5662,2007-06-19 00:00:00.000,323,32,8,CN,2.0,518000.0,
5666,2007-07-21 00:00:00.000,466,38,10,CR,3.0,14970.0,
5670,2007-08-06 00:00:00.000,408,38,8,CR,2.0,9980.0,
5673,2007-08-19 00:00:00.000,217,39,1,CN,1.0,10990.0,
5697,2007-12-26 00:00:00.000,462,21,10,CR,4.0,483600.0,
5700,2008-01-19 00:00:00.000,423,44,1,CN,4.0,95920.0,
5702,2008-01-29 00:00:00.000,287,30,10,CN,1.0,240000.0,
5704,2008-02-03 00:00:00.000,234,15,1,CN,2.0,380000.0,
5720,2008-05-10 00:00:00.000,304,9,10,CR,4.0,559600.0,
5730,2008-07-16 00:00:00.000,382,14,8,CN,3.0,600000.0,
5732,2008-07-24 00:00:00.000,423,26,10,CN,3.0,543000.0,
5739,2008-09-09 00:00:00.000,222,36,1,CR,4.0,1436000.0,
5745,2008-10-16 00:00:00.000,383,41,1,CN,2.0,60000.0,
5749,2008-11-04 00:00:00.000,6,43,10,CR,4.0,55920.0,
5753,2008-11-22 00:00:00.000,218,32,10,CR,2.0,518000.0,
5769,2009-01-07 00:00:00.000,217,19,8,CN,4.0,1200000.0,
5774,2009-01-29 00:00:00.000,457,17,10,CN,3.0,687000.0,
5778,2009-02-07 00:00:00.000,469,29,1,CR,4.0,840000.0,
5780,2009-02-11 00:00:00.000,353,12,8,CR,4.0,679600.0,
5786,2009-04-03 00:00:00.000,263,4,1,CN,3.0,92700.0,
5790,2009-04-30 00:00:00.000,433,15,1,CR,4.0,760000.0,
5792,2009-05-05 00:00:00.000,272,11,10,CR,3.0,479700.0,
5796,2009-05-20 00:00:00.000,385,19,10,CR,3.0,900000.0,
5798,2009-05-26 00:00:00.000,439,16,10,CN,1.0,209000.0,
5800,2009-06-07 00:00:00.000,353,13,8,CN,2.0,319800.0,
5801,2009-06-10 00:00:00.000,452,45,10,CN,4.0,131960.0,
5804,2009-07-07 00:00:00.000,408,11,1,CR,1.0,159900.0,
5806,2009-07-16 00:00:00.000,365,14,8,CR,3.0,600000.0,
5809,2009-07-20 00:00:00.000,443,8,8,CR,4.0,519600.0,
5810,2009-07-29 00:00:00.000,374,38,1,CR,4.0,19960.0,
5811,2009-08-04 00:00:00.000,253,21,10,CN,1.0,120900.0,
5814,2009-08-20 00:00:00.000,232,23,1,CN,2.0,281800.0,
5821,2009-10-06 00:00:00.000,367,38,8,CR,2.0,9980.0,
5824,2009-10-22 00:00:00.000,329,28,10,CR,2.0,380000.0,
5830,2009-11-23 00:00:00.000,323,21,8,CN,4.0,483600.0,
5834,2009-12-04 00:00:00.000,372,38,1,CR,2.0,9980.0,
5836,2009-12-14 00:00:00.000,234,4,8,CR,2.0,61800.0,
5837,2009-12-19 00:00:00.000,353,26,8,CR,4.0,724000.0,
5839,2010-01-06 00:00:00.000,215,5,1,CN,3.0,135000.0,
5840,2010-01-12 00:00:00.000,445,13,10,CN,2.0,319800.0,
5841,2010-01-23 00:00:00.000,3,43,3,CN,2.0,27960.0,
5842,2010-01-27 00:00:00.000,203,20,8,CN,2.0,221800.0,
5843,2010-01-31 00:00:00.000,453,16,6,CN,4.0,836000.0,
5844,2010-02-01 00:00:00.000,394,22,9,CN,2.0,200000.0,
5845,2010-02-03 00:00:00.000,459,20,1,CR,2.0,221800.0,
5846,2010-02-09 00:00:00.000,443,20,5,CR,4.0,443600.0,
5847,2010-02-15 00:00:00.000,404,20,5,CR,4.0,443600.0,
5848,2010-02-22 00:00:00.000,281,35,2,CR,1.0,219000.0,
5849,2010-03-03 00:00:00.000,385,35,12,CR,4.0,876000.0,
5850,2010-03-05 00:00:00.000,370,32,6,CR,4.0,1036000.0,
5851,2010-03-10 00:00:00.000,263,9,7,CR,4.0,559600.0,
5852,2010-03-10 00:00:00.000,385,8,7,CR,4.0,519600.0,
5853,2010-03-11 00:00:00.000,217,21,1,CN,4.0,483600.0,
5854,2010-03-20 00:00:00.000,392,1,12,CN,2.0,79800.0,
5855,2010-03-29 00:00:00.000,287,26,11,CN,2.0,362000.0,
5856,2010-04-04 00:00:00.000,224,5,2,CN,1.0,45000.0,
5857,2010-04-05 00:00:00.000,394,44,5,CN,1.0,23980.0,
5858,2010-04-07 00:00:00.000,288,37,12,CN,1.0,319000.0,
5859,2010-04-11 00:00:00.000,308,18,7,CR,4.0,1036000.0,
5860,2010-04-15 00:00:00.000,374,30,12,CR,1.0,240000.0,
5861,2010-04-18 00:00:00.000,221,1,3,CR,2.0,79800.0,
5862,2010-04-24 00:00:00.000,365,44,11,CR,2.0,47960.0,
5863,2010-04-30 00:00:00.000,272,37,5,CR,1.0,319000.0,
5864,2010-05-11 00:00:00.000,268,10,7,CR,3.0,357000.0,
5865,2010-05-22 00:00:00.000,272,45,12,CR,1.0,32990.0,
5866,2010-05-27 00:00:00.000,359,25,11,CR,2.0,281800.0,
5867,2010-06-03 00:00:00.000,370,25,6,CN,3.0,422700.0,
5868,2010-06-06 00:00:00.000,3,39,12,CN,4.0,43960.0,
5869,2010-06-17 00:00:00.000,423,23,5,CN,2.0,281800.0,
5870,2010-06-20 00:00:00.000,372,22,9,CN,3.0,300000.0,
5871,2010-06-20 00:00:00.000,348,16,4,CN,3.0,627000.0,
5872,2010-06-28 00:00:00.000,423,45,10,CN,2.0,65980.0,
5873,2010-07-09 00:00:00.000,239,12,11,CR,3.0,509700.0,
5874,2010-07-11 00:00:00.000,385,45,5,CR,1.0,32990.0,
5875,2010-07-20 00:00:00.000,207,38,5,CR,2.0,9980.0,
5876,2010-07-25 00:00:00.000,394,33,11,CR,1.0,189000.0,
5877,2010-08-03 00:00:00.000,203,3,8,CR,4.0,275600.0,
5878,2010-08-03 00:00:00.000,408,24,4,CR,2.0,301800.0,
5879,2010-08-09 00:00:00.000,217,22,6,CR,2.0,200000.0,
5880,2010-08-09 00:00:00.000,329,24,9,CR,4.0,603600.0,
5881,2010-08-17 00:00:00.000,215,4,6,CN,2.0,61800.0,
5882,2010-08-23 00:00:00.000,267,20,7,CN,4.0,443600.0,
5883,2010-09-02 00:00:00.000,459,18,3,CN,1.0,259000.0,
5884,2010-09-10 00:00:00.000,276,1,5,CN,3.0,119700.0,
5885,2010-09-20 00:00:00.000,408,37,1,CN,4.0,1276000.0,
5886,2010-09-25 00:00:00.000,324,27,12,CN,2.0,342000.0,
5887,2010-10-05 00:00:00.000,292,2,12,CR,1.0,54900.0,
5888,2010-10-09 00:00:00.000,459,11,1,CR,4.0,639600.0,
5889,2010-10-20 00:00:00.000,287,44,7,CR,3.0,71940.0,
5890,2010-10-29 00:00:00.000,402,25,7,CR,1.0,140900.0,
5891,2010-10-31 00:00:00.000,355,4,6,CR,2.0,61800.0,
5892,2010-11-01 00:00:00.000,421,11,7,CR,4.0,639600.0,
5893,2010-11-05 00:00:00.000,462,32,6,CR,1.0,259000.0,
5894,2010-11-10 00:00:00.000,342,2,10,CR,3.0,164700.0,
5895,2010-11-12 00:00:00.000,207,28,3,CN,1.0,190000.0,
5896,2010-11-21 00:00:00.000,401,30,10,CN,4.0,960000.0,
5897,2010-12-01 00:00:00.000,287,12,7,CN,2.0,339800.0,
5898,2010-12-10 00:00:00.000,384,39,5,CN,1.0,10990.0,
5899,2010-12-16 00:00:00.000,2,3,3,CN,4.0,275600.0,
5900,2010-12-16 00:00:00.000,333,16,2,CN,4.0,836000.0,
5901,2010-12-20 00:00:00.000,399,39,3,CR,3.0,32970.0,
5902,2010-12-20 00:00:00.000,339,38,10,CR,3.0,14970.0,
5903,2010-12-26 00:00:00.000,272,12,7,CR,3.0,509700.0,
5904,2010-12-30 00:00:00.000,3,1,7,CR,4.0,159600.0,
5905,2011-01-08 00:00:00.000,306,45,2,CR,4.0,131960.0,
5906,2011-01-10 00:00:00.000,313,24,8,CR,4.0,603600.0,
5907,2011-01-14 00:00:00.000,5,38,5,CR,3.0,14970.0,
5908,2011-01-25 00:00:00.000,1,34,11,CR,3.0,597000.0,
5909,2011-01-28 00:00:00.000,453,26,7,CN,4.0,724000.0,
5910,2011-02-01 00:00:00.000,217,16,11,CN,1.0,209000.0,
5911,2011-02-06 00:00:00.000,431,40,11,CN,4.0,83960.0,
5912,2011-02-09 00:00:00.000,239,12,1,CN,2.0,339800.0,
5913,2011-02-19 00:00:00.000,6,29,11,CN,1.0,210000.0,
5914,2011-02-19 00:00:00.000,367,12,6,CN,1.0,169900.0,
5915,2011-02-22 00:00:00.000,253,43,1,CR,4.0,55920.0,
5916,2011-02-25 00:00:00.000,462,4,12,CR,1.0,30900.0,
5917,2011-02-25 00:00:00.000,359,10,7,CR,3.0,357000.0,
5918,2011-02-28 00:00:00.000,253,1,12,CR,1.0,39900.0,
5919,2011-03-01 00:00:00.000,206,16,3,CR,4.0,836000.0,
5920,2011-03-01 00:00:00.000,372,8,11,CR,4.0,519600.0,
5921,2011-03-10 00:00:00.000,222,30,8,CR,3.0,720000.0,
5922,2011-03-12 00:00:00.000,288,23,4,CR,2.0,281800.0,
5923,2011-03-18 00:00:00.000,345,30,11,CN,2.0,480000.0,
5924,2011-03-24 00:00:00.000,388,11,11,CN,3.0,479700.0,
5925,2011-03-30 00:00:00.000,360,11,4,CN,3.0,479700.0,
5926,2011-04-01 00:00:00.000,453,31,7,CN,2.0,562000.0,
5927,2011-04-08 00:00:00.000,439,45,10,CN,1.0,32990.0,
5928,2011-04-13 00:00:00.000,215,39,6,CN,4.0,43960.0,
5929,2011-04-19 00:00:00.000,294,4,5,CR,3.0,92700.0,
5930,2011-04-28 00:00:00.000,322,6,5,CR,4.0,220000.0,
5931,2011-05-02 00:00:00.000,304,11,2,CR,1.0,159900.0,
5932,2011-05-13 00:00:00.000,374,14,4,CR,2.0,400000.0,
5933,2011-05-18 00:00:00.000,385,29,10,CR,4.0,840000.0,
5934,2011-05-21 00:00:00.000,452,24,4,CR,1.0,150900.0,
5935,2011-05-22 00:00:00.000,372,13,6,CR,4.0,639600.0,
5936,2011-05-24 00:00:00.000,439,22,7,CR,2.0,200000.0,
5937,2011-06-01 00:00:00.000,207,8,10,CN,4.0,519600.0,
5938,2011-06-08 00:00:00.000,459,38,4,CN,2.0,9980.0,
5939,2011-06-13 00:00:00.000,207,36,9,CN,3.0,1077000.0,
5940,2011-06-14 00:00:00.000,385,1,7,CN,2.0,79800.0,
5941,2011-06-17 00:00:00.000,423,2,9,CN,3.0,164700.0,
5942,2011-06-22 00:00:00.000,239,17,4,CN,4.0,916000.0,
5943,2011-06-28 00:00:00.000,5,7,4,CR,2.0,140000.0,
5944,2011-07-08 00:00:00.000,308,32,9,CR,4.0,1036000.0,
5945,2011-07-09 00:00:00.000,442,4,6,CR,2.0,61800.0,
5946,2011-07-09 00:00:00.000,374,3,6,CR,3.0,206700.0,
5947,2011-07-11 00:00:00.000,217,44,6,CR,3.0,71940.0,
5948,2011-07-21 00:00:00.000,386,45,3,CR,2.0,65980.0,
5949,2011-07-23 00:00:00.000,298,17,7,CR,3.0,687000.0,
5950,2011-08-02 00:00:00.000,287,11,9,CR,4.0,639600.0,
5951,2011-08-06 00:00:00.000,367,17,6,CN,4.0,916000.0,
5952,2011-08-09 00:00:00.000,263,42,9,CN,1.0,7980.0,
5953,2011-08-14 00:00:00.000,292,11,4,CN,3.0,479700.0,
5954,2011-08-23 00:00:00.000,234,10,5,CN,1.0,119000.0,
5955,2011-08-28 00:00:00.000,203,37,5,CN,1.0,319000.0,
5956,2011-09-07 00:00:00.000,355,36,6,CN,2.0,718000.0,
5957,2011-09-12 00:00:00.000,469,22,7,CR,2.0,200000.0,
5958,2011-09-15 00:00:00.000,367,3,5,CR,3.0,206700.0,
5959,2011-09-21 00:00:00.000,329,30,9,CR,4.0,960000.0,
5960,2011-09-29 00:00:00.000,260,5,2,CR,1.0,45000.0,
5961,2011-10-03 00:00:00.000,288,5,4,CR,4.0,180000.0,
5962,2011-10-09 00:00:00.000,203,19,11,CR,2.0,600000.0,
5963,2011-10-20 00:00:00.000,345,19,11,CR,3.0,900000.0,
5964,2011-10-28 00:00:00.000,281,36,2,CR,2.0,718000.0,
5965,2011-10-28 00:00:00.000,373,40,10,CN,1.0,20990.0,
5966,2011-11-07 00:00:00.000,382,37,10,CN,3.0,957000.0,
5967,2011-11-16 00:00:00.000,313,9,4,CN,4.0,559600.0,
5968,2011-11-22 00:00:00.000,218,40,7,CN,4.0,83960.0,
5969,2011-11-23 00:00:00.000,462,38,10,CN,3.0,14970.0,
5970,2011-12-03 00:00:00.000,232,44,7,CN,4.0,95920.0,
5971,2011-12-05 00:00:00.000,431,2,8,CR,3.0,164700.0,
5972,2011-12-09 00:00:00.000,275,4,8,CR,4.0,123600.0,
5973,2011-12-17 00:00:00.000,257,3,10,CR,1.0,68900.0,
5974,2011-12-21 00:00:00.000,206,14,2,CR,3.0,600000.0,
5975,2011-12-25 00:00:00.000,457,12,11,CR,1.0,169900.0,
5976,2012-01-02 00:00:00.000,207,12,7,CR,2.0,339800.0,
5977,2012-01-12 00:00:00.000,257,37,9,CR,3.0,957000.0,
5978,2012-01-15 00:00:00.000,364,5,12,CR,2.0,90000.0,
5979,2012-01-26 00:00:00.000,208,39,1,CN,4.0,43960.0,
5980,2012-02-01 00:00:00.000,386,35,2,CN,1.0,219000.0,
5981,2012-02-04 00:00:00.000,374,4,6,CN,2.0,61800.0,
5982,2012-02-12 00:00:00.000,394,30,3,CN,4.0,960000.0,
5983,2012-02-23 00:00:00.000,6,45,12,CN,3.0,98970.0,
5984,2012-02-25 00:00:00.000,355,13,2,CN,1.0,159900.0,
5985,2012-03-05 00:00:00.000,272,27,11,CR,2.0,342000.0,
5986,2012-03-10 00:00:00.000,391,37,1,CR,3.0,957000.0,
5987,2012-03-17 00:00:00.000,221,12,4,CR,2.0,339800.0,
5988,2012-03-18 00:00:00.000,372,43,11,CR,4.0,55920.0,
5989,2012-03-28 00:00:00.000,304,26,3,CR,2.0,362000.0,
5990,2012-04-03 00:00:00.000,222,26,12,CR,4.0,724000.0,
5991,2012-04-09 00:00:00.000,452,25,6,CR,4.0,563600.0,
5992,2012-04-20 00:00:00.000,370,25,6,CR,3.0,422700.0,
5993,2012-04-22 00:00:00.000,6,23,9,CN,2.0,281800.0,
5994,2012-05-01 00:00:00.000,453,37,3,CN,3.0,957000.0,
5995,2012-05-12 00:00:00.000,353,10,3,CN,1.0,119000.0,
5996,2012-05-14 00:00:00.000,439,29,7,CN,3.0,630000.0,
5997,2012-05-23 00:00:00.000,345,11,7,CN,4.0,639600.0,
5998,2012-05-31 00:00:00.000,287,45,2,CN,1.0,32990.0,
5999,2012-06-05 00:00:00.000,292,13,1,CR,3.0,479700.0,
6000,2012-06-09 00:00:00.000,459,32,1,CR,3.0,777000.0,
6001,2012-06-16 00:00:00.000,257,24,5,CR,2.0,301800.0,
6002,2012-06-16 00:00:00.000,323,6,12,CR,4.0,220000.0,
6003,2012-06-20 00:00:00.000,215,13,10,CR,3.0,479700.0,
6004,2012-06-25 00:00:00.000,322,33,11,CR,4.0,756000.0,
6005,2012-07-06 00:00:00.000,2,17,2,CR,2.0,458000.0,
6006,2012-07-14 00:00:00.000,392,33,6,CR,1.0,189000.0,
6007,2012-07-22 00:00:00.000,329,13,5,CN,4.0,639600.0,
6008,2012-07-31 00:00:00.000,423,21,4,CN,4.0,483600.0,
6009,2012-08-01 00:00:00.000,450,19,4,CN,3.0,900000.0,
6010,2012-08-03 00:00:00.000,421,28,4,CN,2.0,380000.0,
6011,2012-08-09 00:00:00.000,329,42,7,CN,1.0,7980.0,
6012,2012-08-13 00:00:00.000,282,13,11,CN,4.0,639600.0,
6013,2012-08-22 00:00:00.000,318,31,8,CR,1.0,281000.0,
6014,2012-08-30 00:00:00.000,288,21,5,CR,2.0,241800.0,
6015,2012-09-09 00:00:00.000,439,5,1,CR,2.0,90000.0,
6016,2012-09-19 00:00:00.000,457,39,1,CR,1.0,10990.0,
6017,2012-09-25 00:00:00.000,275,34,1,CR,3.0,597000.0,
6018,2012-10-02 00:00:00.000,261,9,7,CR,1.0,139900.0,
6019,2012-10-09 00:00:00.000,2,17,6,CR,3.0,687000.0,
6020,2012-10-13 00:00:00.000,257,25,12,CR,4.0,563600.0,
6021,2012-10-14 00:00:00.000,355,18,10,CN,2.0,518000.0,
6022,2012-10-24 00:00:00.000,323,33,9,CN,4.0,756000.0,
6023,2012-10-31 00:00:00.000,353,38,9,CN,3.0,14970.0,
6024,2012-11-06 00:00:00.000,240,2,12,CN,4.0,219600.0,
6025,2012-11-17 00:00:00.000,226,8,6,CN,4.0,519600.0,
6026,2012-11-20 00:00:00.000,287,8,5,CN,2.0,259800.0,
6027,2012-11-28 00:00:00.000,356,39,8,CR,4.0,43960.0,
6028,2012-12-01 00:00:00.000,205,6,10,CR,2.0,110000.0,
6030,2000-02-06 00:00:00.000,423,39,1,CN,3.0,32970.0,
6034,2000-04-04 00:00:00.000,443,44,8,CR,2.0,47960.0,
6038,2000-05-09 00:00:00.000,306,25,1,CR,4.0,563600.0,
6041,2000-05-21 00:00:00.000,294,9,10,CR,2.0,279800.0,
6042,2000-05-25 00:00:00.000,374,29,10,CN,4.0,840000.0,
6047,2000-06-18 00:00:00.000,267,37,8,CN,2.0,638000.0,
6048,2000-06-26 00:00:00.000,459,26,1,CR,4.0,724000.0,
6056,2000-08-24 00:00:00.000,207,8,8,CN,1.0,129900.0,
6059,2000-09-17 00:00:00.000,304,14,8,CN,3.0,600000.0,
